country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Portugal,PRT,Europe,10298252,deaths,39,2022-36,8.253827931186768,24941,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,41,2022-37,7.768308641116959,24982,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,42,2022-38,8.059620215158844,25024,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,49,2022-39,8.83645107927054,25073,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,40,2022-40,8.642243363242617,25113,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,44,2022-41,8.156724073172807,25157,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,49,2022-42,9.030658795298464,25206,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,61,2022-43,10.681424381535818,25267,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,46,2022-44,10.390112807493932,25313,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,50,2022-45,9.32197036934035,25363,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,47,2022-46,9.419074227354312,25410,TESSy COVID-19,
Portugal,PRT,Europe,10298252,deaths,58,2022-47,10.195905091466008,25468,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-01,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-02,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-03,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-04,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-05,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-06,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-07,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,NA,2020-08,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3,2020-09,NA,3,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,14,2020-10,0.08853400294203699,17,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,177,2020-11,0.9947055624664156,194,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,407,2020-12,3.041403395185271,601,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1409,2020-13,9.457514667219952,2010,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2210,2020-14,18.847326861601875,4220,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2541,2020-15,24.74264988103634,6761,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2469,2020-16,26.0914914552709,9230,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2411,2020-17,25.41446672689062,11641,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2237,2020-18,24.206237980858116,13878,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1784,2020-19,20.94089563705475,15662,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1461,2020-20,16.899578796877062,17123,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1398,2020-21,14.889336141840221,18521,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1134,2020-22,13.18635855583751,19655,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1250,2020-23,12.415591941989188,20905,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1692,2020-24,15.321590391498402,22597,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2017,2020-25,19.316036288942072,24614,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2430,2020-26,23.159453593131676,27044,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2736,2020-27,26.90392112932724,29780,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4038,2020-28,35.27819623113874,33818,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,5778,2020-29,51.12057487523736,39596,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8133,2020-30,72.44685381921627,47729,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8303,2020-31,85.59675719737177,56032,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8368,2020-32,86.82060959098229,64400,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8157,2020-33,86.06025874218597,72557,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8021,2020-34,84.25312350566321,80578,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8139,2020-35,84.15938162019516,88717,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8387,2020-36,86.06546662471196,97104,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8406,2020-37,87.45597125915455,105510,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,9795,2020-38,94.7886698557656,115305,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,10722,2020-39,106.85012578598665,126027,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,14143,2020-40,129.4939990090441,140170,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,21397,2020-41,185.08814497411734,161567,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,26115,2020-42,247.4369145754154,187682,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,30747,2020-43,296.13061619353573,218429,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,41857,2020-44,378.113102917862,260286,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,53582,2020-45,497.0351003991217,313868,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,56981,2020-46,575.7991157223786,370849,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,57962,2020-47,598.6096411862682,428811,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,51773,2020-48,571.4869889908488,480584,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,42839,2020-49,492.7281815501179,523423,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,40758,2020-50,435.3633555262039,564181,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,33674,2020-51,387.633112175394,597855,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,23896,2020-52,299.8177970219453,621751,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,24961,2020-53,254.44151657288833,646712,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,29408,2021-01,283.1473650562123,676120,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,20757,2021-02,261.2534269168992,696877,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,17384,2021-03,198.633847424249,714261,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,17240,2021-04,180.31772458029934,731501,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16659,2021-05,176.54200974894778,748160,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16497,2021-06,172.67255303212815,764657,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,18404,2021-07,181.76030804000195,783061,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,23065,2021-08,215.96568047078424,806126,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,27211,2021-09,261.8315018772854,833337,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,32560,2021-10,311.28034646167606,865897,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,38122,2021-11,368.10355270288585,904019,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,39494,2021-12,404.21501013818494,943513,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,37266,2021-13,399.75706269592706,980779,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,30083,2021-14,350.7456802437206,1010862,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,22124,2021-15,271.8879230349956,1032986,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16106,2021-16,199.0973489690632,1049092,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,10402,2021-17,138.05054999926568,1059494,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8313,2021-18,97.46552147413072,1067807,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,5399,2021-19,71.41048519654184,1073206,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3389,2021-20,45.766871638507126,1076595,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1922,2021-21,27.659064095597557,1078517,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1224,2021-22,16.383998426802847,1079741,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,841,2021-23,10.754277416194494,1080582,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,476,2021-24,6.8587812867448665,1081058,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,393,2021-25,4.525649915095891,1081451,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,298,2021-26,3.5986468254675037,1081749,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,305,2021-27,3.1403531631793125,1082054,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,431,2021-28,3.8330015391376016,1082485,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,703,2021-29,5.905738784486468,1083188,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1138,2021-30,9.587711730370007,1084326,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,1645,2021-31,14.493537069864056,1085971,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2536,2021-32,21.7741568412151,1088507,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3892,2021-33,33.47626887714199,1092399,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,6316,2021-34,53.162064825430214,1098715,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,9866,2021-35,84.27395503576722,1108581,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16545,2021-36,137.54538539424348,1125126,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,30872,2021-37,246.9421657354452,1155998,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,48187,2021-38,411.72998462320606,1204185,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,76721,2021-39,650.5061905578798,1280906,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,91916,2021-40,878.241685537429,1372822,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,101837,2021-41,1009.0428630604997,1474659,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,103685,2021-42,1070.3344325090193,1578344,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,81631,2021-43,965.1039581886193,1659975,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,54489,2021-44,708.8969694394162,1714464,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,31841,2021-45,449.5964984697679,1746305,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,19001,2021-46,264.77916338700265,1765306,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,13444,2021-47,168.96974855614062,1778750,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8579,2021-48,114.69319687014593,1787329,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,6592,2021-49,79.00878580197902,1793921,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4909,2021-50,59.89585693155103,1798830,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4766,2021-51,50.38626343907106,1803596,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,10227,2021-52,78.08178271235063,1813823,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,36938,2022-01,245.62977933889263,1850761,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,64076,2022-02,526.0690454815839,1914837,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,122382,2022-03,971.0513600333138,2037219,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,189082,2022-04,1622.0679230787418,2226301,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,203980,2022-05,2047.0207214354675,2430281,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,150035,2022-06,1843.6685324426605,2580316,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,94904,2022-07,1275.6135380364472,2675220,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,59745,2022-08,805.3938247637105,2734965,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,37054,2022-09,504.11782063448464,2772019,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,22302,2022-10,309.1190752133852,2794321,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,24180,2022-11,242.07279557363316,2818501,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,24318,2022-12,252.57188674605354,2842819,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,18789,2022-13,224.4961920483758,2861608,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,12021,2022-14,160.45486062612704,2873629,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8699,2022-15,107.9073259387651,2882328,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,6016,2022-16,76.63399137012202,2888344,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,6124,2022-17,63.22369386566642,2894468,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4626,2022-18,55.984737154523394,2899094,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3813,2022-19,43.94932063693236,2902907,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2851,2022-20,34.705329153278505,2905758,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2400,2022-21,27.34659114403743,2908158,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2068,2022-22,23.268819126177725,2910226,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2169,2022-23,22.065798262671223,2912395,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2550,2022-24,24.57599764020427,2914945,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,4051,2022-25,34.37723255414036,2918996,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,7992,2022-26,62.71852926064421,2926988,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,14990,2022-27,119.68755621258201,2941978,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,25535,2022-28,211.0494393662382,2967513,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,44841,2022-29,366.50994064992915,3012354,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,56948,2022-30,530.1051544392355,3069302,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,51416,2022-31,564.3469820476998,3120718,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,39681,2022-32,474.42247447122026,3160399,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,29127,2022-33,358.34398084915773,3189526,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,22389,2022-34,268.2892762095281,3211915,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,16090,2022-35,200.39411171803775,3228005,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,13213,2022-36,152.60658165944176,3241218,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,11976,2022-37,131.1813529474688,3253194,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,8594,2022-38,107.12614355986477,3261788,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,7529,2022-39,83.96668996673309,3269317,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,5235,2022-40,66.47341256189178,3274552,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3923,2022-41,47.69378817312793,3278475,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,3358,2022-42,37.91859267182185,3281833,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2945,2022-43,32.825283561391714,3284778,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2588,2022-44,28.815214016370042,3287366,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2407,2022-45,26.01337321738087,3289773,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2390,2022-46,24.98221247723244,3292163,TESSy COVID-19,
Romania,ROU,Europe,19201662,cases,2283,2022-47,24.33643504400817,3294446,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,NA,2020-01,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,NA,2020-02,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,NA,2020-03,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,NA,2020-04,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,NA,2020-05,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,NA,2020-06,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,NA,2020-07,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,NA,2020-08,NA,NA,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,0,2020-09,NA,0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,0,2020-10,0,0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,0,2020-11,0,0,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,5,2020-12,0.26039412630010883,5,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,78,2020-13,4.322542496581806,83,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,123,2020-14,10.467843877264375,206,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,148,2020-15,14.113361645465897,354,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,146,2020-16,15.311174626446398,500,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,168,2020-17,16.352751131646833,668,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,173,2020-18,17.758879413667422,841,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,143,2020-19,16.456908782166877,984,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,144,2020-20,14.946622849626246,1128,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,82,2020-21,11.769814508764918,1210,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,77,2020-22,8.28053321634346,1287,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,61,2020-23,7.186877885883003,1348,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,88,2020-24,7.759744963743243,1436,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,106,2020-25,10.103292100444222,1542,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,106,2020-26,11.040710955124613,1648,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,147,2020-27,13.175942790785506,1795,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,138,2020-28,14.842465199106202,1933,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,143,2020-29,14.634149898066115,2076,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,172,2020-30,16.404829956906855,2248,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,277,2020-31,23.38339254174977,2525,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,306,2020-32,30.361955126592687,2831,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,308,2020-33,31.976398709653363,3139,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,303,2020-34,31.820162233873297,3442,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,312,2020-35,32.028477534913385,3754,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,311,2020-36,32.44510813699356,4065,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,278,2020-37,30.67442807815282,4343,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,292,2020-38,29.684930398212405,4635,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,305,2020-39,31.091058680232994,4940,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,348,2020-40,34.00747289479421,5288,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,445,2020-41,41.298508431197256,5733,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,558,2020-42,52.23506173580183,6291,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,677,2020-43,64.31734919612688,6968,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,905,2020-44,82.38870156135442,7873,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1094,2020-45,104.1055716947835,8967,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1273,2020-46,123.27057939047151,10240,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1402,2020-47,139.31085757055823,11642,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1424,2020-48,147.1747601848215,13066,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1310,2020-49,142.3835082608995,14376,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1153,2020-50,128.2701466154336,15529,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1066,2020-51,115.56291325198829,16595,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,992,2020-52,107.17822238512478,17587,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,869,2020-53,96.9186938089005,18456,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,689,2021-01,81.13880975511391,19145,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,621,2021-02,68.22326109062851,19766,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,648,2021-03,66.08802925496762,20414,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,628,2021-04,66.45258103178777,21042,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,584,2021-05,63.119536215146375,21626,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,549,2021-06,59.00530901960466,22175,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,522,2021-07,55.776421853483306,22697,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,559,2021-08,56.297210106083526,23256,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,664,2021-09,63.69240329300661,23920,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,758,2021-10,74.05608951975094,24678,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,881,2021-11,85.35719460117566,25559,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1137,2021-12,105.09506937472392,26696,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1196,2021-13,121.49989933163077,27892,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1228,2021-14,126.23907243029275,29120,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1186,2021-15,125.71828417769254,30306,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,1007,2021-16,114.20886379522773,31313,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,873,2021-17,97.90819148884091,32186,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,637,2021-18,78.63902614263286,32823,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,493,2021-19,58.84907254382459,33316,TESSy COVID-19,
Romania,ROU,Europe,19201662,deaths,346,2021-20,43.69413439315826,33662,TESSy COVID-19,
